date,index,pm25,Time,Date,day_of_week,Month
2018-02-28 11:00:00,1062,78.0,11:00:00,2018-02-28,Wednesday,February
2018-02-28 12:00:00,1061,37.0,12:00:00,2018-02-28,Wednesday,February
2018-02-28 13:00:00,1060,67.0,13:00:00,2018-02-28,Wednesday,February
2018-02-28 14:00:00,1059,96.0,14:00:00,2018-02-28,Wednesday,February
2018-02-28 15:00:00,1058,112.0,15:00:00,2018-02-28,Wednesday,February
2018-02-28 16:00:00,1057,97.0,16:00:00,2018-02-28,Wednesday,February
2018-02-28 17:00:00,1056,136.0,17:00:00,2018-02-28,Wednesday,February
2018-02-28 18:00:00,1055,92.0,18:00:00,2018-02-28,Wednesday,February
2018-02-28 19:00:00,1054,94.0,19:00:00,2018-02-28,Wednesday,February
2018-02-28 20:00:00,1053,126.0,20:00:00,2018-02-28,Wednesday,February
2018-02-28 21:00:00,1052,117.0,21:00:00,2018-02-28,Wednesday,February
2018-02-28 22:00:00,1051,171.0,22:00:00,2018-02-28,Wednesday,February
2018-02-28 23:00:00,1050,152.0,23:00:00,2018-02-28,Wednesday,February
2018-03-01 00:00:00,1049,149.0,00:00:00,2018-03-01,Thursday,March
2018-03-01 01:00:00,1048,249.0,01:00:00,2018-03-01,Thursday,March
2018-03-01 02:00:00,1047,277.0,02:00:00,2018-03-01,Thursday,March
2018-03-01 03:00:00,1046,283.0,03:00:00,2018-03-01,Thursday,March
2018-03-01 04:00:00,1045,309.0,04:00:00,2018-03-01,Thursday,March
2018-03-01 05:00:00,1044,303.0,05:00:00,2018-03-01,Thursday,March
2018-03-01 06:00:00,1043,333.0,06:00:00,2018-03-01,Thursday,March
2018-03-01 07:00:00,1042,357.0,07:00:00,2018-03-01,Thursday,March
2018-03-01 08:00:00,1041,354.0,08:00:00,2018-03-01,Thursday,March
2018-03-01 09:00:00,1040,370.0,09:00:00,2018-03-01,Thursday,March
2018-03-01 10:00:00,1039,317.0,10:00:00,2018-03-01,Thursday,March
2018-03-01 11:00:00,1038,229.0,11:00:00,2018-03-01,Thursday,March
2018-03-01 12:00:00,1037,28.0,12:00:00,2018-03-01,Thursday,March
2018-03-01 13:00:00,1036,50.0,13:00:00,2018-03-01,Thursday,March
2018-03-01 14:00:00,1035,95.0,14:00:00,2018-03-01,Thursday,March
2018-03-01 15:00:00,1034,51.0,15:00:00,2018-03-01,Thursday,March
2018-03-01 16:00:00,1033,90.0,16:00:00,2018-03-01,Thursday,March
2018-03-01 17:00:00,1032,49.0,17:00:00,2018-03-01,Thursday,March
2018-03-01 18:00:00,1031,35.0,18:00:00,2018-03-01,Thursday,March
2018-03-01 19:00:00,1030,41.0,19:00:00,2018-03-01,Thursday,March
2018-03-01 20:00:00,1029,53.0,20:00:00,2018-03-01,Thursday,March
2018-03-01 21:00:00,1028,63.0,21:00:00,2018-03-01,Thursday,March
2018-03-01 22:00:00,1027,117.0,22:00:00,2018-03-01,Thursday,March
2018-03-01 23:00:00,1026,195.0,23:00:00,2018-03-01,Thursday,March
2018-03-02 00:00:00,1025,251.0,00:00:00,2018-03-02,Friday,March
2018-03-02 01:00:00,1024,312.0,01:00:00,2018-03-02,Friday,March
2018-03-02 02:00:00,1023,328.0,02:00:00,2018-03-02,Friday,March
2018-03-02 03:00:00,1022,325.0,03:00:00,2018-03-02,Friday,March
2018-03-02 04:00:00,1021,308.0,04:00:00,2018-03-02,Friday,March
2018-03-02 05:00:00,1020,245.0,05:00:00,2018-03-02,Friday,March
2018-03-02 06:00:00,1019,241.0,06:00:00,2018-03-02,Friday,March
2018-03-02 07:00:00,1018,319.0,07:00:00,2018-03-02,Friday,March
2018-03-02 08:00:00,1017,311.0,08:00:00,2018-03-02,Friday,March
2018-03-02 09:00:00,1016,289.0,09:00:00,2018-03-02,Friday,March
2018-03-02 10:00:00,1015,222.0,10:00:00,2018-03-02,Friday,March
2018-03-02 11:00:00,1014,196.0,11:00:00,2018-03-02,Friday,March
2018-03-02 12:00:00,1013,171.0,12:00:00,2018-03-02,Friday,March
2018-03-02 13:00:00,1012,320.0,13:00:00,2018-03-02,Friday,March
2018-03-02 14:00:00,1011,150.0,14:00:00,2018-03-02,Friday,March
2018-03-02 15:00:00,1010,80.0,15:00:00,2018-03-02,Friday,March
2018-03-02 16:00:00,1009,71.0,16:00:00,2018-03-02,Friday,March
2018-03-02 17:00:00,1008,59.0,17:00:00,2018-03-02,Friday,March
2018-03-02 18:00:00,1007,49.0,18:00:00,2018-03-02,Friday,March
2018-03-02 19:00:00,1006,65.0,19:00:00,2018-03-02,Friday,March
2018-03-02 20:00:00,1005,75.0,20:00:00,2018-03-02,Friday,March
2018-03-02 21:00:00,1004,102.0,21:00:00,2018-03-02,Friday,March
2018-03-02 22:00:00,1003,163.0,22:00:00,2018-03-02,Friday,March
2018-03-02 23:00:00,1002,139.0,23:00:00,2018-03-02,Friday,March
2018-03-03 00:00:00,1001,228.0,00:00:00,2018-03-03,Saturday,March
2018-03-03 01:00:00,1000,312.0,01:00:00,2018-03-03,Saturday,March
2018-03-03 02:00:00,999,301.0,02:00:00,2018-03-03,Saturday,March
2018-03-03 03:00:00,998,231.0,03:00:00,2018-03-03,Saturday,March
2018-03-03 04:00:00,997,266.0,04:00:00,2018-03-03,Saturday,March
2018-03-03 05:00:00,996,177.0,05:00:00,2018-03-03,Saturday,March
2018-03-03 06:00:00,995,302.0,06:00:00,2018-03-03,Saturday,March
2018-03-03 07:00:00,994,335.0,07:00:00,2018-03-03,Saturday,March
2018-03-03 08:00:00,993,232.0,08:00:00,2018-03-03,Saturday,March
2018-03-03 09:00:00,992,81.0,09:00:00,2018-03-03,Saturday,March
2018-03-03 10:00:00,991,172.0,10:00:00,2018-03-03,Saturday,March
2018-03-03 11:00:00,990,134.0,11:00:00,2018-03-03,Saturday,March
2018-03-03 12:00:00,989,28.0,12:00:00,2018-03-03,Saturday,March
2018-03-03 13:00:00,988,54.0,13:00:00,2018-03-03,Saturday,March
2018-03-03 14:00:00,987,42.0,14:00:00,2018-03-03,Saturday,March
2018-03-03 15:00:00,986,49.0,15:00:00,2018-03-03,Saturday,March
2018-03-03 16:00:00,985,59.0,16:00:00,2018-03-03,Saturday,March
2018-03-03 17:00:00,984,51.0,17:00:00,2018-03-03,Saturday,March
2018-03-03 18:00:00,983,61.0,18:00:00,2018-03-03,Saturday,March
2018-03-03 19:00:00,982,82.0,19:00:00,2018-03-03,Saturday,March
2018-03-03 20:00:00,981,69.0,20:00:00,2018-03-03,Saturday,March
2018-03-03 21:00:00,980,84.0,21:00:00,2018-03-03,Saturday,March
2018-03-03 22:00:00,979,79.0,22:00:00,2018-03-03,Saturday,March
2018-03-03 23:00:00,978,121.0,23:00:00,2018-03-03,Saturday,March
2018-03-04 00:00:00,977,194.0,00:00:00,2018-03-04,Sunday,March
2018-03-04 01:00:00,976,218.0,01:00:00,2018-03-04,Sunday,March
2018-03-04 02:00:00,975,309.0,02:00:00,2018-03-04,Sunday,March
2018-03-04 03:00:00,974,88.0,03:00:00,2018-03-04,Sunday,March
2018-03-04 04:00:00,973,75.0,04:00:00,2018-03-04,Sunday,March
2018-03-04 05:00:00,972,128.0,05:00:00,2018-03-04,Sunday,March
2018-03-04 06:00:00,971,113.0,06:00:00,2018-03-04,Sunday,March
2018-03-04 07:00:00,970,88.0,07:00:00,2018-03-04,Sunday,March
2018-03-04 08:00:00,969,89.0,08:00:00,2018-03-04,Sunday,March
2018-03-04 09:00:00,968,74.0,09:00:00,2018-03-04,Sunday,March
2018-03-04 10:00:00,967,76.0,10:00:00,2018-03-04,Sunday,March
2018-03-04 11:00:00,966,73.0,11:00:00,2018-03-04,Sunday,March
2018-03-04 12:00:00,965,46.0,12:00:00,2018-03-04,Sunday,March
2018-03-04 13:00:00,964,245.0,13:00:00,2018-03-04,Sunday,March
2018-03-04 14:00:00,963,189.0,14:00:00,2018-03-04,Sunday,March
2018-03-04 15:00:00,962,82.0,15:00:00,2018-03-04,Sunday,March
2018-03-04 16:00:00,961,28.0,16:00:00,2018-03-04,Sunday,March
2018-03-04 17:00:00,960,43.0,17:00:00,2018-03-04,Sunday,March
2018-03-04 18:00:00,959,34.0,18:00:00,2018-03-04,Sunday,March
2018-03-04 19:00:00,958,40.0,19:00:00,2018-03-04,Sunday,March
2018-03-04 20:00:00,957,46.0,20:00:00,2018-03-04,Sunday,March
2018-03-04 21:00:00,956,49.0,21:00:00,2018-03-04,Sunday,March
2018-03-04 22:00:00,955,66.0,22:00:00,2018-03-04,Sunday,March
2018-03-04 23:00:00,954,232.0,23:00:00,2018-03-04,Sunday,March
2018-03-05 00:00:00,953,288.0,00:00:00,2018-03-05,Monday,March
2018-03-05 01:00:00,952,168.0,01:00:00,2018-03-05,Monday,March
2018-03-05 02:00:00,951,95.0,02:00:00,2018-03-05,Monday,March
2018-03-05 03:00:00,950,63.0,03:00:00,2018-03-05,Monday,March
2018-03-05 04:00:00,949,123.0,04:00:00,2018-03-05,Monday,March
2018-03-05 05:00:00,948,143.0,05:00:00,2018-03-05,Monday,March
2018-03-05 06:00:00,947,216.0,06:00:00,2018-03-05,Monday,March
2018-03-05 07:00:00,946,236.0,07:00:00,2018-03-05,Monday,March
2018-03-05 08:00:00,945,216.0,08:00:00,2018-03-05,Monday,March
2018-03-05 09:00:00,944,249.0,09:00:00,2018-03-05,Monday,March
2018-03-05 10:00:00,943,114.0,10:00:00,2018-03-05,Monday,March
2018-03-05 11:00:00,942,40.0,11:00:00,2018-03-05,Monday,March
2018-03-05 12:00:00,941,19.0,12:00:00,2018-03-05,Monday,March
2018-03-05 13:00:00,940,22.0,13:00:00,2018-03-05,Monday,March
2018-03-05 14:00:00,939,46.0,14:00:00,2018-03-05,Monday,March
2018-03-05 15:00:00,938,44.0,15:00:00,2018-03-05,Monday,March
2018-03-05 16:00:00,937,51.0,16:00:00,2018-03-05,Monday,March
2018-03-05 17:00:00,936,47.0,17:00:00,2018-03-05,Monday,March
2018-03-05 18:00:00,935,26.0,18:00:00,2018-03-05,Monday,March
2018-03-05 19:00:00,934,29.0,19:00:00,2018-03-05,Monday,March
2018-03-05 20:00:00,933,41.0,20:00:00,2018-03-05,Monday,March
2018-03-05 21:00:00,932,58.0,21:00:00,2018-03-05,Monday,March
2018-03-05 22:00:00,931,92.0,22:00:00,2018-03-05,Monday,March
2018-03-05 23:00:00,930,129.0,23:00:00,2018-03-05,Monday,March
2018-03-06 00:00:00,929,99.0,00:00:00,2018-03-06,Tuesday,March
2018-03-06 01:00:00,928,70.0,01:00:00,2018-03-06,Tuesday,March
2018-03-06 02:00:00,927,66.0,02:00:00,2018-03-06,Tuesday,March
2018-03-06 03:00:00,926,53.0,03:00:00,2018-03-06,Tuesday,March
2018-03-06 04:00:00,925,129.0,04:00:00,2018-03-06,Tuesday,March
2018-03-06 05:00:00,924,182.0,05:00:00,2018-03-06,Tuesday,March
2018-03-06 06:00:00,923,162.0,06:00:00,2018-03-06,Tuesday,March
2018-03-06 07:00:00,922,96.0,07:00:00,2018-03-06,Tuesday,March
2018-03-06 08:00:00,921,88.0,08:00:00,2018-03-06,Tuesday,March
2018-03-06 09:00:00,920,163.0,09:00:00,2018-03-06,Tuesday,March
2018-03-06 10:00:00,919,126.0,10:00:00,2018-03-06,Tuesday,March
2018-03-06 11:00:00,918,72.0,11:00:00,2018-03-06,Tuesday,March
2018-03-06 12:00:00,917,62.0,12:00:00,2018-03-06,Tuesday,March
2018-03-06 13:00:00,916,65.0,13:00:00,2018-03-06,Tuesday,March
2018-03-06 14:00:00,915,51.0,14:00:00,2018-03-06,Tuesday,March
2018-03-06 15:00:00,914,56.0,15:00:00,2018-03-06,Tuesday,March
2018-03-06 16:00:00,913,41.0,16:00:00,2018-03-06,Tuesday,March
2018-03-06 17:00:00,912,34.0,17:00:00,2018-03-06,Tuesday,March
2018-03-06 18:00:00,911,28.0,18:00:00,2018-03-06,Tuesday,March
2018-03-06 19:00:00,910,34.0,19:00:00,2018-03-06,Tuesday,March
2018-03-06 20:00:00,909,50.0,20:00:00,2018-03-06,Tuesday,March
2018-03-06 21:00:00,908,88.0,21:00:00,2018-03-06,Tuesday,March
2018-03-06 22:00:00,907,163.0,22:00:00,2018-03-06,Tuesday,March
2018-03-06 23:00:00,906,287.0,23:00:00,2018-03-06,Tuesday,March
2018-03-07 00:00:00,905,174.0,00:00:00,2018-03-07,Wednesday,March
2018-03-07 01:00:00,904,172.0,01:00:00,2018-03-07,Wednesday,March
2018-03-07 02:00:00,903,235.0,02:00:00,2018-03-07,Wednesday,March
2018-03-07 03:00:00,902,289.0,03:00:00,2018-03-07,Wednesday,March
2018-03-07 04:00:00,901,145.0,04:00:00,2018-03-07,Wednesday,March
2018-03-07 05:00:00,900,315.0,05:00:00,2018-03-07,Wednesday,March
2018-03-07 06:00:00,899,328.0,06:00:00,2018-03-07,Wednesday,March
2018-03-07 07:00:00,898,311.0,07:00:00,2018-03-07,Wednesday,March
2018-03-07 08:00:00,897,198.0,08:00:00,2018-03-07,Wednesday,March
2018-03-07 09:00:00,896,91.0,09:00:00,2018-03-07,Wednesday,March
2018-03-07 10:00:00,895,31.0,10:00:00,2018-03-07,Wednesday,March
2018-03-07 11:00:00,894,60.0,11:00:00,2018-03-07,Wednesday,March
2018-03-07 12:00:00,893,81.0,12:00:00,2018-03-07,Wednesday,March
2018-03-07 13:00:00,892,36.0,13:00:00,2018-03-07,Wednesday,March
2018-03-07 14:00:00,891,40.0,14:00:00,2018-03-07,Wednesday,March
2018-03-07 15:00:00,890,50.0,15:00:00,2018-03-07,Wednesday,March
2018-03-07 16:00:00,889,60.0,16:00:00,2018-03-07,Wednesday,March
2018-03-07 17:00:00,888,30.0,17:00:00,2018-03-07,Wednesday,March
2018-03-07 18:00:00,887,41.0,18:00:00,2018-03-07,Wednesday,March
2018-03-07 19:00:00,886,46.0,19:00:00,2018-03-07,Wednesday,March
2018-03-07 20:00:00,885,62.0,20:00:00,2018-03-07,Wednesday,March
2018-03-07 21:00:00,884,71.0,21:00:00,2018-03-07,Wednesday,March
2018-03-07 22:00:00,883,123.0,22:00:00,2018-03-07,Wednesday,March
2018-03-07 23:00:00,882,162.0,23:00:00,2018-03-07,Wednesday,March
2018-03-08 00:00:00,881,186.0,00:00:00,2018-03-08,Thursday,March
2018-03-08 01:00:00,880,235.0,01:00:00,2018-03-08,Thursday,March
2018-03-08 02:00:00,879,,02:00:00,2018-03-08,Thursday,March
2018-03-08 03:00:00,878,,03:00:00,2018-03-08,Thursday,March
2018-03-08 04:00:00,877,,04:00:00,2018-03-08,Thursday,March
2018-03-08 05:00:00,876,,05:00:00,2018-03-08,Thursday,March
2018-03-08 06:00:00,875,,06:00:00,2018-03-08,Thursday,March
2018-03-08 07:00:00,874,,07:00:00,2018-03-08,Thursday,March
2018-03-08 08:00:00,873,,08:00:00,2018-03-08,Thursday,March
2018-03-08 09:00:00,872,,09:00:00,2018-03-08,Thursday,March
2018-03-08 10:00:00,871,,10:00:00,2018-03-08,Thursday,March
2018-03-08 11:00:00,870,,11:00:00,2018-03-08,Thursday,March
2018-03-08 12:00:00,869,84.0,12:00:00,2018-03-08,Thursday,March
2018-03-08 13:00:00,868,100.0,13:00:00,2018-03-08,Thursday,March
2018-03-08 14:00:00,867,61.0,14:00:00,2018-03-08,Thursday,March
2018-03-08 15:00:00,866,73.0,15:00:00,2018-03-08,Thursday,March
2018-03-08 16:00:00,865,64.0,16:00:00,2018-03-08,Thursday,March
2018-03-08 17:00:00,864,66.0,17:00:00,2018-03-08,Thursday,March
2018-03-08 18:00:00,863,43.0,18:00:00,2018-03-08,Thursday,March
2018-03-08 19:00:00,862,101.0,19:00:00,2018-03-08,Thursday,March
2018-03-08 20:00:00,861,97.0,20:00:00,2018-03-08,Thursday,March
2018-03-08 21:00:00,860,156.0,21:00:00,2018-03-08,Thursday,March
2018-03-08 22:00:00,859,154.0,22:00:00,2018-03-08,Thursday,March
2018-03-08 23:00:00,858,156.0,23:00:00,2018-03-08,Thursday,March
2018-03-09 00:00:00,857,265.0,00:00:00,2018-03-09,Friday,March
2018-03-09 01:00:00,856,287.0,01:00:00,2018-03-09,Friday,March
2018-03-09 02:00:00,855,304.0,02:00:00,2018-03-09,Friday,March
2018-03-09 03:00:00,854,317.0,03:00:00,2018-03-09,Friday,March
2018-03-09 04:00:00,853,350.0,04:00:00,2018-03-09,Friday,March
2018-03-09 05:00:00,852,335.0,05:00:00,2018-03-09,Friday,March
2018-03-09 06:00:00,851,344.0,06:00:00,2018-03-09,Friday,March
2018-03-09 07:00:00,850,348.0,07:00:00,2018-03-09,Friday,March
2018-03-09 08:00:00,849,340.0,08:00:00,2018-03-09,Friday,March
2018-03-09 09:00:00,848,364.0,09:00:00,2018-03-09,Friday,March
2018-03-09 10:00:00,847,342.0,10:00:00,2018-03-09,Friday,March
2018-03-09 11:00:00,846,256.0,11:00:00,2018-03-09,Friday,March
2018-03-09 12:00:00,845,86.0,12:00:00,2018-03-09,Friday,March
2018-03-09 13:00:00,844,84.0,13:00:00,2018-03-09,Friday,March
2018-03-09 14:00:00,843,64.0,14:00:00,2018-03-09,Friday,March
2018-03-09 15:00:00,842,89.0,15:00:00,2018-03-09,Friday,March
2018-03-09 16:00:00,841,63.0,16:00:00,2018-03-09,Friday,March
2018-03-09 17:00:00,840,39.0,17:00:00,2018-03-09,Friday,March
2018-03-09 18:00:00,839,34.0,18:00:00,2018-03-09,Friday,March
2018-03-09 19:00:00,838,64.0,19:00:00,2018-03-09,Friday,March
2018-03-09 20:00:00,837,71.0,20:00:00,2018-03-09,Friday,March
2018-03-09 21:00:00,836,111.0,21:00:00,2018-03-09,Friday,March
2018-03-09 22:00:00,835,176.0,22:00:00,2018-03-09,Friday,March
2018-03-09 23:00:00,834,181.0,23:00:00,2018-03-09,Friday,March
2018-03-10 00:00:00,833,252.0,00:00:00,2018-03-10,Saturday,March
2018-03-10 01:00:00,832,254.0,01:00:00,2018-03-10,Saturday,March
2018-03-10 02:00:00,831,134.0,02:00:00,2018-03-10,Saturday,March
2018-03-10 03:00:00,830,74.0,03:00:00,2018-03-10,Saturday,March
2018-03-10 04:00:00,829,115.0,04:00:00,2018-03-10,Saturday,March
2018-03-10 05:00:00,828,171.0,05:00:00,2018-03-10,Saturday,March
2018-03-10 06:00:00,827,271.0,06:00:00,2018-03-10,Saturday,March
2018-03-10 07:00:00,826,222.0,07:00:00,2018-03-10,Saturday,March
2018-03-10 08:00:00,825,89.0,08:00:00,2018-03-10,Saturday,March
2018-03-10 09:00:00,824,69.0,09:00:00,2018-03-10,Saturday,March
2018-03-10 10:00:00,823,136.0,10:00:00,2018-03-10,Saturday,March
2018-03-10 11:00:00,822,105.0,11:00:00,2018-03-10,Saturday,March
2018-03-10 12:00:00,821,112.0,12:00:00,2018-03-10,Saturday,March
2018-03-10 13:00:00,820,50.0,13:00:00,2018-03-10,Saturday,March
2018-03-10 14:00:00,819,41.0,14:00:00,2018-03-10,Saturday,March
2018-03-10 15:00:00,818,49.0,15:00:00,2018-03-10,Saturday,March
2018-03-10 16:00:00,817,45.0,16:00:00,2018-03-10,Saturday,March
2018-03-10 17:00:00,816,28.0,17:00:00,2018-03-10,Saturday,March
2018-03-10 18:00:00,815,27.0,18:00:00,2018-03-10,Saturday,March
2018-03-10 19:00:00,814,57.0,19:00:00,2018-03-10,Saturday,March
2018-03-10 20:00:00,813,67.0,20:00:00,2018-03-10,Saturday,March
2018-03-10 21:00:00,812,67.0,21:00:00,2018-03-10,Saturday,March
2018-03-10 22:00:00,811,143.0,22:00:00,2018-03-10,Saturday,March
2018-03-10 23:00:00,810,114.0,23:00:00,2018-03-10,Saturday,March
2018-03-11 00:00:00,809,103.0,00:00:00,2018-03-11,Sunday,March
2018-03-11 01:00:00,808,79.0,01:00:00,2018-03-11,Sunday,March
2018-03-11 02:00:00,807,85.0,02:00:00,2018-03-11,Sunday,March
2018-03-11 03:00:00,806,124.0,03:00:00,2018-03-11,Sunday,March
2018-03-11 04:00:00,805,151.0,04:00:00,2018-03-11,Sunday,March
2018-03-11 05:00:00,804,240.0,05:00:00,2018-03-11,Sunday,March
2018-03-11 06:00:00,803,227.0,06:00:00,2018-03-11,Sunday,March
2018-03-11 07:00:00,802,195.0,07:00:00,2018-03-11,Sunday,March
2018-03-11 08:00:00,801,153.0,08:00:00,2018-03-11,Sunday,March
2018-03-11 09:00:00,800,120.0,09:00:00,2018-03-11,Sunday,March
2018-03-11 10:00:00,799,75.0,10:00:00,2018-03-11,Sunday,March
2018-03-11 11:00:00,798,122.0,11:00:00,2018-03-11,Sunday,March
2018-03-11 12:00:00,797,128.0,12:00:00,2018-03-11,Sunday,March
2018-03-11 13:00:00,796,100.0,13:00:00,2018-03-11,Sunday,March
2018-03-11 14:00:00,795,82.0,14:00:00,2018-03-11,Sunday,March
2018-03-11 15:00:00,794,60.0,15:00:00,2018-03-11,Sunday,March
2018-03-11 16:00:00,793,55.0,16:00:00,2018-03-11,Sunday,March
2018-03-11 17:00:00,792,44.0,17:00:00,2018-03-11,Sunday,March
2018-03-11 18:00:00,791,54.0,18:00:00,2018-03-11,Sunday,March
2018-03-11 19:00:00,790,61.0,19:00:00,2018-03-11,Sunday,March
2018-03-11 20:00:00,789,54.0,20:00:00,2018-03-11,Sunday,March
2018-03-11 21:00:00,788,77.0,21:00:00,2018-03-11,Sunday,March
2018-03-11 22:00:00,787,147.0,22:00:00,2018-03-11,Sunday,March
2018-03-11 23:00:00,786,186.0,23:00:00,2018-03-11,Sunday,March
2018-03-12 00:00:00,785,249.0,00:00:00,2018-03-12,Monday,March
2018-03-12 01:00:00,784,221.0,01:00:00,2018-03-12,Monday,March
2018-03-12 02:00:00,783,262.0,02:00:00,2018-03-12,Monday,March
2018-03-12 03:00:00,782,316.0,03:00:00,2018-03-12,Monday,March
2018-03-12 04:00:00,781,282.0,04:00:00,2018-03-12,Monday,March
2018-03-12 05:00:00,780,319.0,05:00:00,2018-03-12,Monday,March
2018-03-12 06:00:00,779,309.0,06:00:00,2018-03-12,Monday,March
2018-03-12 07:00:00,778,289.0,07:00:00,2018-03-12,Monday,March
2018-03-12 08:00:00,777,317.0,08:00:00,2018-03-12,Monday,March
2018-03-12 09:00:00,776,319.0,09:00:00,2018-03-12,Monday,March
2018-03-12 10:00:00,775,262.0,10:00:00,2018-03-12,Monday,March
2018-03-12 11:00:00,774,36.0,11:00:00,2018-03-12,Monday,March
2018-03-12 12:00:00,773,53.0,12:00:00,2018-03-12,Monday,March
2018-03-12 13:00:00,772,80.0,13:00:00,2018-03-12,Monday,March
2018-03-12 14:00:00,771,65.0,14:00:00,2018-03-12,Monday,March
2018-03-12 15:00:00,770,67.0,15:00:00,2018-03-12,Monday,March
2018-03-12 16:00:00,769,53.0,16:00:00,2018-03-12,Monday,March
2018-03-12 17:00:00,768,32.0,17:00:00,2018-03-12,Monday,March
2018-03-12 18:00:00,767,40.0,18:00:00,2018-03-12,Monday,March
2018-03-12 19:00:00,766,51.0,19:00:00,2018-03-12,Monday,March
2018-03-12 20:00:00,765,65.0,20:00:00,2018-03-12,Monday,March
2018-03-12 21:00:00,764,96.0,21:00:00,2018-03-12,Monday,March
2018-03-12 22:00:00,763,141.0,22:00:00,2018-03-12,Monday,March
2018-03-12 23:00:00,762,211.0,23:00:00,2018-03-12,Monday,March
2018-03-13 00:00:00,761,161.0,00:00:00,2018-03-13,Tuesday,March
2018-03-13 01:00:00,760,138.0,01:00:00,2018-03-13,Tuesday,March
2018-03-13 02:00:00,759,161.0,02:00:00,2018-03-13,Tuesday,March
2018-03-13 03:00:00,758,310.0,03:00:00,2018-03-13,Tuesday,March
2018-03-13 04:00:00,757,322.0,04:00:00,2018-03-13,Tuesday,March
2018-03-13 05:00:00,756,338.0,05:00:00,2018-03-13,Tuesday,March
2018-03-13 06:00:00,755,304.0,06:00:00,2018-03-13,Tuesday,March
2018-03-13 07:00:00,754,336.0,07:00:00,2018-03-13,Tuesday,March
2018-03-13 08:00:00,753,281.0,08:00:00,2018-03-13,Tuesday,March
2018-03-13 09:00:00,752,264.0,09:00:00,2018-03-13,Tuesday,March
2018-03-13 10:00:00,751,212.0,10:00:00,2018-03-13,Tuesday,March
2018-03-13 11:00:00,750,100.0,11:00:00,2018-03-13,Tuesday,March
2018-03-13 12:00:00,749,109.0,12:00:00,2018-03-13,Tuesday,March
2018-03-13 13:00:00,748,70.0,13:00:00,2018-03-13,Tuesday,March
2018-03-13 14:00:00,747,43.0,14:00:00,2018-03-13,Tuesday,March
2018-03-13 15:00:00,746,55.0,15:00:00,2018-03-13,Tuesday,March
2018-03-13 16:00:00,745,60.0,16:00:00,2018-03-13,Tuesday,March
2018-03-13 17:00:00,744,32.0,17:00:00,2018-03-13,Tuesday,March
2018-03-13 18:00:00,743,35.0,18:00:00,2018-03-13,Tuesday,March
2018-03-13 19:00:00,742,40.0,19:00:00,2018-03-13,Tuesday,March
2018-03-13 20:00:00,741,65.0,20:00:00,2018-03-13,Tuesday,March
2018-03-13 21:00:00,740,112.0,21:00:00,2018-03-13,Tuesday,March
2018-03-13 22:00:00,739,126.0,22:00:00,2018-03-13,Tuesday,March
2018-03-13 23:00:00,738,99.0,23:00:00,2018-03-13,Tuesday,March
2018-03-14 00:00:00,737,151.0,00:00:00,2018-03-14,Wednesday,March
2018-03-14 01:00:00,736,150.0,01:00:00,2018-03-14,Wednesday,March
2018-03-14 02:00:00,735,236.0,02:00:00,2018-03-14,Wednesday,March
2018-03-14 03:00:00,734,261.0,03:00:00,2018-03-14,Wednesday,March
2018-03-14 04:00:00,733,247.0,04:00:00,2018-03-14,Wednesday,March
2018-03-14 05:00:00,732,277.0,05:00:00,2018-03-14,Wednesday,March
2018-03-14 06:00:00,731,146.0,06:00:00,2018-03-14,Wednesday,March
2018-03-14 07:00:00,730,159.0,07:00:00,2018-03-14,Wednesday,March
2018-03-14 08:00:00,729,181.0,08:00:00,2018-03-14,Wednesday,March
2018-03-14 09:00:00,728,159.0,09:00:00,2018-03-14,Wednesday,March
2018-03-14 10:00:00,727,97.0,10:00:00,2018-03-14,Wednesday,March
2018-03-14 11:00:00,726,46.0,11:00:00,2018-03-14,Wednesday,March
2018-03-14 12:00:00,725,50.0,12:00:00,2018-03-14,Wednesday,March
2018-03-14 13:00:00,724,42.0,13:00:00,2018-03-14,Wednesday,March
2018-03-14 14:00:00,723,79.0,14:00:00,2018-03-14,Wednesday,March
2018-03-14 15:00:00,722,56.0,15:00:00,2018-03-14,Wednesday,March
2018-03-14 16:00:00,721,53.0,16:00:00,2018-03-14,Wednesday,March
2018-03-14 17:00:00,720,50.0,17:00:00,2018-03-14,Wednesday,March
2018-03-14 18:00:00,719,39.0,18:00:00,2018-03-14,Wednesday,March
2018-03-14 19:00:00,718,47.0,19:00:00,2018-03-14,Wednesday,March
2018-03-14 20:00:00,717,71.0,20:00:00,2018-03-14,Wednesday,March
2018-03-14 21:00:00,716,94.0,21:00:00,2018-03-14,Wednesday,March
2018-03-14 22:00:00,715,143.0,22:00:00,2018-03-14,Wednesday,March
2018-03-14 23:00:00,714,174.0,23:00:00,2018-03-14,Wednesday,March
2018-03-15 00:00:00,713,179.0,00:00:00,2018-03-15,Thursday,March
2018-03-15 01:00:00,712,225.0,01:00:00,2018-03-15,Thursday,March
2018-03-15 02:00:00,711,306.0,02:00:00,2018-03-15,Thursday,March
2018-03-15 03:00:00,710,319.0,03:00:00,2018-03-15,Thursday,March
2018-03-15 04:00:00,709,317.0,04:00:00,2018-03-15,Thursday,March
2018-03-15 05:00:00,708,338.0,05:00:00,2018-03-15,Thursday,March
2018-03-15 06:00:00,707,175.0,06:00:00,2018-03-15,Thursday,March
2018-03-15 07:00:00,706,171.0,07:00:00,2018-03-15,Thursday,March
